,text,date_published
1200,moonchan tryna start brawl lit lumark want chicken chicken jungwoo happily pay end age friends,2020-10-15
1201,donghyuck broken heart,2020-10-15
1202,one even haechan liking every comments luwoo cuz uwu luwoo,2020-10-15
1203,markhyuck remains superior,2020-10-15
1205,luwoo couple iz backkkkk,2020-10-15
1206,many members left,2020-10-15
1207,anything markhyuck chaotic none us surprised anymore tea never gets cold,2020-10-15
1211,2 03 2 11 soft luwoo,2020-10-15
1212,got luwoo moment done living right goodbye,2020-10-15
1214,guests handsome,2020-10-15
1217,people luwoo really missing many things feel bad,2020-10-15
1219,hahahah guest confused whats problem get dreams issue mark hyung wanted become friends really rewatch episode many,2020-10-15
1220,x luwoo divorced luwoo real luwoo hola miniõr,2020-10-15
1221,said luwoo divorced,2020-10-15
1222,luwoo heart 2 10,2020-10-15
1223,situations like easily hyuck get heated get summer fight happened lmao,2020-10-15
1225,haechan hyung issues mark hahahha,2020-10-15
1227,_the one team sit sofa end_ n team looks beautyful _,2020-10-15
1228,know hyuck stop pestering mark abt aged friends jungwoo gemini lolol,2020-10-15
1229,understand haechan frustration mark made formalities saw mark contradicting relating others end really formalities felt,2020-10-15
1231,jungwoo love u,2020-10-15
1232,go folks international fans know age relationships south korea care age,2020-10-15
1233,fact lucas jungwoo together long time even tho debuted together frame years yeah emotional,2020-10-15
1235,even mark put formality dreamies still called mark matter important thing heart,2020-10-15
1236,yuta coming,2020-10-15
1237,fun fact mark born august 2 august 1 national spiderman day august 3 national watermelon day greatest coincidence time,2020-10-15
1239,another attempt haechan trying friends mark,2020-10-15
1242,luwooooooo still cute time,2020-10-15
1243,heachan sun moon getting popular day day bu filmed one day lol,2020-10-15
1244,lmao hilarious stop laughing,2020-10-15
1245,chaotic sun moon episode watched,2020-10-15
1247,spy eye creature called winwin beginning,2020-10-15
1248,another markhyuck winter fight,2020-10-15
1249,aaaaah não tem legenda em português,2020-10-15
1250,winwin alone next sun moon winwin special,2020-10-15
1253,jungwoo looks like braincells others lmao,2020-10-15
1257,jungwoo oh god way explained haechan might age group taeil crying laughing,2020-10-15
1258,hahahahah love haechan let chances try luck friends mark,2020-10-15
1260,live see jungwoo x lucas interactions brings back nct 2018 era,2020-10-15
1261,raise hand knew heachan intentions bringing age topic,2020-10-15
1262,nothing much going besides lucas acting like giant baby 33,2020-10-15
1263,haechan hey welcome jungwoo 9 85 uwu haechan bitch proceeds full conversation age lucas care man age matter foreigner man,2020-10-15
1264,mark could age friends taeil hyung taeil want,2020-10-15
1266,patiently waiting winwin,2020-10-15
1268,haechan making big deal korea obsession age hierarchy 2 foreigners mark lucas problem calling people brother younger older agree jungwoo calls haechan calling entire debate meaningless,2020-10-15
1269,mark hyuck wants claim public already calls minhyung honorifics yall call soulmates much give attention front cameras like give jungwoo winwin hyuck feelings,2020-10-15
1270,watch twice completely understand said lol make complicated,2020-10-15
1271,heck watch everything place,2020-10-15
1272,idk helpful confusing international fans,2020-10-15
1273,jungwoo getting fried chicken today hahaha died lol,2020-10-15
1275,thought soulmates,2020-10-15
1276,honestly whole episode random like exactly needed confidence taeil haechan saying show hit know filmed one day lol keep streaming guys,2020-10-15
1278,fact heachan deadass serious funny lol flusterd mork cute uwu,2020-10-15
1280,correct totally agree heechan supposes age mark denial happening,2020-10-15
1282,mark become age friends taeil well taeil want,2020-10-15
1283,omg fave ship luwoo,2020-10-15
1284,luwoo long timeee,2020-10-15
1285,confused mark predicament whole soulmate thing mean admitted thinks word meant,2020-10-15
1286,wait lucas technically older mark born earlier year confused someone explainnn,2020-10-15
1287,lucas jungwoo 1 frame omg,2020-10-15
1288,jungwoo nice bruh,2020-10-15
1290,fact sounds empty seem filming done ones left lol,2020-10-15
1291,okay haechan acting like dream already call lee mark hilarious,2020-10-15
1292,anyone noticed lucas leg 3 35 officially couple istg,2020-10-15
1293,fucking love jungwoo,2020-10-15
1294,bro agree long mutual think able consider friends regardless age,2020-10-15
1296,think haechan misunderstands mark considers jungwoo closer markwoo friends markhyuck hyung donseung therefore haechan wants mark drop formalities closest friend see 2 friendships different markwoo soft best friends markhyuck love hate relationship think mark measure friends different kind friendship,2020-10-15
1297,born augus2 1999 hi mark nct opened tiktok account birth month open ig account birth month pleasure,2020-10-15
1298,know korean age think totally agree mark said relationship based age date jst heart decide even u r age r time u feel kind awkward jst differ person person way u feel n want call u may friend mean u call ur friend friend also ur friend n see case lucas jst call jungwoo hyung want find problem,2020-10-15
1299,jungwoo like lucas lot crying,2020-10-15
1300,way haechan really argued calculations pursue age friends mark agenda world pain every time markhyuck writing like slow burn fic meanwhile luwoo heart thriving,2020-10-15
1302,mark panicking haechan told call mark sooo funny,2020-10-15
1303,7 min haechan jealous jungwoo markhyuck nation rise,2020-10-15
1304,winwin always watching hahaha,2020-10-15
1305,guys alternative titles messy video donghyuck trying aged friend mark luwoo loving others 7 minutes straight markhyuck halloween fight soulmate ep 125825906 lucas giant baby nct birthday debate taeil watching 4 kids trying find solution useless problem,2020-10-15
1306,clearly see haechan still salty mark never letting friend dongsaeng,2020-10-15
1307,guys confirmed markhyuck soulmates,2020-10-15
1309,mark hot lying feel like face lil red right,2020-10-15
1310,okay markhyuck autumn fight 2020 couple chaotic sulking haechan omg cute handle lol soulmate thing cracked mark gonna thinking hard make cute lucas jungwoo relationship alot pda yeah markhyuck cant relate lol yes jungwoo yes us haechan bring cute brat taeil omg moon cute dont lonely,2020-10-15
1312,episode total chaos love lol,2020-10-15
1313,lucas enjoying conversation hahhahaha,2020-10-15
1314,winwin sun moons biggest fan swear seen many times never actually show,2020-10-15
1315,mark haechan bickering like couple,2020-10-15
1316,literally like men every man wants flirt wid women doesnt want gf talk another man mark wants apply chingu logic jungwoo strict haechan go haechan mark stop shit accept haechan feelings,2020-10-15
1317,favorite episode lol,2020-10-15
1318,lol actually dedicated whole episode solve age problem say matter end,2020-10-15
1319,luwoo house beginning,2020-10-15
1321,doyoung busy explaing nct sub units stands meanwhile mark busy explaing age course nct,2020-10-15
1322,round discussion lee haechan u still want become age friends dream members see coming start,2020-10-15
1323,appreciate vocals beginning thx,2020-10-15
1324,trying hard burst lughing haechan said thought soulmates mark started choking lost,2020-10-15
1325,forget age thing happy got luwoo content,2020-10-15
1326,leave lol,2020-10-15
1327,root matter haechan upset aged friends mark,2020-10-15
1330,lucas ugh,2020-10-15
1333,love eps hope continue another shoot since done one day,2020-10-15
1334,found lot new problems members nct first problem members close fellow member need show get closer second problem age gap firstly chenle jisung 1 year age gap 2001 2002 became friend mark jungwoo 1 year age gap decided friend lmao nct really unique decade kpop field first time found problems lol,2020-10-15
1335,waiting lucas jungwoo since 2018 really miss miss interaction way lucas love jungwoo vice versa make smile really miss,2020-10-15
1336,way keep forgetting lucas jungwoo literally debuted together,2020-10-15
1337,taeil haechan mark jungwoo first 3 minutes lucas realized problem,2020-10-15
1338,heachan getting heated debate live,2020-10-15
1341,way mark choked haechan said soulmates lmao,2020-10-15
1342,know feel bad haechanie,2020-10-15
1344,mark think haechan ur heart us mark let put feelings haechan thought soulmates markhyuckzens u ok,2020-10-15
1345,omg jungwoo lucas mark altogether wow forever,2020-10-15
1346,lol put theses 3 ones leave actually stayed also jungwoo super affectionate towards lucas episode cute 3,2020-10-15
1347,jungwoo obviously miss lucas baby really close debuted together even training together based interactions see happy jungwoo best friend love seeing oh heart luwoo pls happy always love see jungwoo smile laugh lot days nct2020 best hope get 3 lucky boys kunluwoo,2020-10-15
1348,best one far chaotic xd,2020-10-15
1349,title haechan jealous mark jungwoo chingu relationship 7 minutes straight,2020-10-15
1350,understand haechan coming like jungwoo older mark wants age friends cos comfortable jungwoo happy logic haechan got little emotional cos means things comfortable hahaha think mark knows haechan long time addressed hyung dream makes sense cos haechan age friends mark dream want closenessss hahaha let keep way,2020-10-15
1351,caption students lost concentration students,2020-10-15
1353,chenle called episode literally said jisung taeil jungwoo mark chingu lol chenle hyungnim,2020-10-15
1354,jungwoo casually flirting lucas lmaooo,2020-10-15
1356,seriously jungwoo debuted never expected become comedic genius sense humor gold lol,2020-10-15
1358,bruh legit woke four guess waking early make late nct post late night,2020-10-15
1359,haechan speaking caption one smiling one smiling mark,2020-10-15
1360,happy ı watching jungwoo really energy,2020-10-15
1361,ok talk un whitewashed beauty,2020-10-15
1362,series random loving,2020-10-15
1363,nobody seems care lucas mark second time mean,2020-10-15
1364,said nct2020 bring back ship sunk really,2020-10-15
1365,nct foreign swaggers content,2020-10-15
1366,0 16 slay even stage god,2020-10-15
1368,nonsense episode definitely entertaining lmao laughing whole time stomach hurts,2020-10-15
1369,almost choked lunch lee haechan,2020-10-15
1370,let honest understand anything,2020-10-15
1371,ep sponsered waeguk man hah okay man dont care lucas,2020-10-15
1372,ok lucas seem like normal one,2020-10-15
1373,3 21 thought mark freestyle rap,2020-10-15
1375,haechan call mark ono call minhyung mark completed sentence confusion till haechan already gone earth man markhyuck seriously,2020-10-15
1376,haechan calls mark minhyung,2020-10-15
1379,mark like jackson got7 trying friends jb say jb hyung,2020-10-15
1380,lee haechan cooks elaborate scheme justify teasing mark lee entire life support,2020-10-15
1381,longest luwoo crumbs got 2020,2020-10-15
1382,lucas type guy two personality hahahaaha like stage hot dangerous stage like six foot tall crackhead baby lucas extraordinary love,2020-10-15
1383,hahahha lucas line neomu lonely iconic nct members like use lucas said cuteeee,2020-10-15
1384,comeback luwoo,2020-10-15
1385,mark vs korean age culture haechan vs mark,2020-10-15
1386,mark third wheeling,2020-10-15
1387,love jungwoo personality lovely funny,2020-10-15
1389,taeil trickster god nct mark let dreamies age friends except haechan dead,2020-10-15
1390,omg luwoo couple,2020-10-15
1391,only1 thats kunfused lucas,2020-10-15
1392,ult ship sailing againnnn luwoo whole heart,2020-10-15
1393,yuta come show,2020-10-15
1396,like knew jungwoo lucas mark ults specifically wow amazing iconic legendary,2020-10-15
1401,luwoo heart reactivating 2 years,2020-10-15
1402,jungwoo last knowing point conclusion episode,2020-10-15
1404,love segment 3,2020-10-15
1405,6 42 one gonna talk nice mark looks,2020-10-15
1406,really chaotic like,2020-10-15
1407,rly funny like heachan stay without bothering members,2020-10-15
1408,ahhhh luwoo markhyuck heart 3 3 3 3 3,2020-10-15
1410,guess one noticed jungwoo touching 3 00,2020-10-15
1411,6 50 lucas looks cute smiling aww,2020-10-15
1413,let real mark would die started considering dream 00 line age friends ahahaha,2020-10-15
1415,orange chair sit horrible cracks every episode one knows sit even sit sit floor sit constantly moving find hysterical 8 episodes one figured sit orange chair lmao side note another fantastic episode love sun moon great work everyone amanda,2020-10-15
1417,jungwoo mark lucas guest,2020-10-15
1418,winwin shining,2020-10-15
1420,missed lucas jungwoo together much jungwoo confident much cuter,2020-10-15
1421,lucas looks like small baby boy,2020-10-15
1422,nct starts singing stevie wonder k ci jojo stan right group also favorite episode far lol,2020-10-15
1423,soulmates,2020-10-15
1424,hahahahah sun moon getting chaotic next might doyoung taeyong bickering love show much,2020-10-15
1425,_the members _ _having discussion ages_ _lucas d_,2020-10-15
1426,hc tought soulmates lmaooo markhyuck heart popped,2020-10-15
1428,3 56 jungwoo feeling noemu lonely please tell people know haha,2020-10-15
1430,nct manager doyoung back 0 24,2020-10-15
1431,episode funny three need paired often,2020-10-15
1432,luwoo aksjskakjaksjakshsjsj help cryingg,2020-10-15
1433,guests comfiest sofa considering 3 tall humans lol,2020-10-15
1434,luwoooo backkk,2020-10-15
1435,2 11 luwoo cuteeee 3 crying,2020-10-15
1436,lmao could tell getting annoyed haechan,2020-10-15
1437,omd yuta winwin ep9,2020-10-15
1438,whole episode haechan jealous,2020-10-15
1441,jungwoo chill lmao tell haechan kinda getting bothered end lmao matter going years tell spent time thinking kinda hurt,2020-10-15
1442,funny lucas realised problem exists looked betrayed,2020-10-15
1444,2 10 jungwoo even stop kissing lucas middle interview mark looks like normal love trio,2020-10-15
1445,whole episode part haechan elaborate plan call mark minhyung,2020-10-15
1446,5 22 taeil saying impossible act friends younger members time acts age friends dreamies young members hahahahahahahahahahaa,2020-10-15
1447,literally serious discussion birth year issues lol,2020-10-15
1449,way lucas puts legs jungwoo lap 3 35,2020-10-15
1450,come ship markwoo luwoo one frame tttt,2020-10-15
1451,saw luwoo thumbnail dropped fucking everything fucking happy sobbing,2020-10-15
1452,someone explain please know age system must call someone older hyung sign respect decide together want drop honorifics friends like age treatment get jungwoo mark friends may cause lucas call mark hyung well aging friendship 1998 mean please kindly explain really get,2020-10-15
1453,happy happy jungwoo lucas moment always waiting,2020-10-15
1454,see jungwoo click,2020-10-15
1455,one literally one taeil askes lucas lucas realized problem jungwoo laughing hard mee saw first time laughing hard cute aaaa control cuteness scream,2020-10-15
1457,beginning everything,2020-10-15
1458,happy busiest fandom,2020-10-15
1459,omg even imagine hard must translate video,2020-10-15
1460,waiting yutaaaa,2020-10-15
1461,mark tryna philosophical whut hahahaha,2020-10-15
1463,yikes think one felt ep little awkward kinda made feel unconfortable like conflicts ep giving vibe ik friends arguing,2020-10-15
1465,wait korea cant close friends someone age get info wrong,2020-10-15
1467,haechan getting emotional,2020-10-15
1468,winwin need screen time rogether,2020-10-15
1469,mess jisung chenle sungchan,2020-10-15
1470,lucas enjoyed show lol ㅋㅋㅋ,2020-10-15
1471,dramatic haechan indeed look different episode serious befriending mark problem talking almost whole episode also mark becomes thoughtful end,2020-10-15
1472,really love sexy haechan brain talks fast logic point,2020-10-15
1473,faves ily cutie crackheads,2020-10-15
1475,gonna force sm debut nct jungwoo 98 friend lol,2020-10-15
1477,confused whole time,2020-10-15
1478,haechan thought soulmates mark coughs,2020-10-15
1481,4 00 luwoo couple back lol,2020-10-15
1482,title full sun jealousy episode special,2020-10-15
1483,seating guests hilarious everyone sits carefully get place getting challenging,2020-10-15
1485,okay jungwoo friends born february 1998,2020-10-15
1487,luwoo couple back omo heart melting,2020-10-15
1488,winwin awsaz seeing winwin,2020-10-15
1489,one absolutely one haechan make mark jungwoo hello ur supposed talk us,2020-10-15
1490,mark younger jungwoo gets jungwoo aged friend haechan wants mark aged friend call mark hyung anymore,2020-10-15
1491,teasing mark job hobby passion haechan succeeded,2020-10-15
1492,top 3 bias,2020-10-15
1494,finally virgo nct im lonely,2020-10-15
1496,mark laugh echoing air exactly needed,2020-10-15
1497,luwoo miss seeing interact,2020-10-15
1498,mark dont need look haechan like heart alredy broken,2020-10-15
1499,please go str34m maw,2020-10-15
1501,haechan every morning _today must terrorise mark_ adore bickering much lmfao,2020-10-15
1502,finally luwoo one frame uwuu ofcourse mark love 3 boys,2020-10-15
1503,hyuck salty cant call mark friend call hyung,2020-10-15
1504,haechan one saying gaseyo first time round always eager say oh mark really hurt like,2020-10-15
1506,surprised see yuta ad skip haha,2020-10-15
1507,jungwoo thoughts sun moon make complicated,2020-10-15
1508,one mark back 6 episodes still holds mic backwards,2020-10-15
1510,impatient watch episode,2020-10-15
1511,laughed really hard next level fun watching sun moon thank nct saranghae,2020-10-15
1512,think lose logic watch nct videos like xd,2020-10-15
1513,sun moon ok leave guests huh jigeum left place confusion jokbaz trio guest want leave first guests refuse left bcs sofa comfortable lol,2020-10-15
1514,haechan thought soulmates mark chokes,2020-10-15
1515,haechan jealous 7 mins yorobun,2020-10-15
1516,group refused leave stayed end vid,2020-10-15
1518,ep realized many times haechan always wanted age mark ㅠㅠ haechan wanted call mark without hyung wants mark admit soulmate comfortable around like mark jungwoo like mark said let friend mark called jungwoo without hyung idk little bit sad therefore mark said age matter calling hyung matter hope haechan understand markeuu said bottom heart,2020-10-15
1519,6 42 6 52 mark seems afraid haechan really upset keeps staring check feel guilty lol mark,2020-10-15
1520,jungwooo hahahahaha,2020-10-15
1522,jungwoo care want everyone feels comfort around jungwoo hairstyle look good,2020-10-15
1523,time favorite show sun moon,2020-10-15
1524,best episode ever even get real questions haechan much fun messing mark,2020-10-15
1525,haechan cute,2020-10-15
1526,shy 1st time watching right,2020-10-15
1527,head spinning,2020-10-15
1532,luwoo returned 3,2020-10-15
1534,every time haechan asked mark dreamies treat like age friends really answer yes lmao,2020-10-15
1537,haechan thought soulmates mark coughs hahaha mark inspiration making lyrics baby like,2020-10-15
1539,jungwoo smart handles conversation get dragged much mean relationship two persons two persons decide gonna wanna aged friends,2020-10-15
1541,yayyy another episode,2020-10-15
1542,someone pls explain confused lol would lucas aged going,2020-10-15
1543,haha look way chase guests,2020-10-15
1544,another hyuckhei content soul,2020-10-15
1545,4 43 say louder baby jungwoo right,2020-10-15
1547,things really starting devolve sun moon set,2020-10-15
1548,mark become age friends taeil w taeil tf talking,2020-10-15
1549,definitely sense haechan mark much ㅋㅋㅋㅋㅋ,2020-10-15
1550,god nct complicated help hate using brain still loving guys whatever,2020-10-15
1553,random comment lucas leg jungwoo casually caressing made luwoo heart soft,2020-10-15
1555,mark haechan combination never boring together,2020-10-15
1556,neo crackheads tech unit hahaha ily yall,2020-10-15
1557,luwoo miss,2020-10-15
1558,confused hyuck call mark hyung feel like ive never heard call mark hyung rest 00 line call mark,2020-10-15
1560,trio amazing,2020-10-15
1561,silently waiting johnny guest,2020-10-15
1563,like jealous haechan markyuck still sailing yall never wrecked,2020-10-15
1564,anybody notices end video mark seems bit embarrassed smiles wryly glances haechan dare speak loud like beginning feels haechan little disappointed quite sure tries think comfort soulmate hyukie please understand hyung first lovely dongsaeng really cherishes hyung dongsaeng relationship please dont become friend officially still wants take care little younger bro,2020-10-15
1565,listening trying understand happened sun moon please leave lmao,2020-10-15
1567,whole episode another opportunity hyuck get mark let stop calling hyung,2020-10-15
1569,love haechan takes seriously mark quite know handle lol,2020-10-15
1570,episode pure chaotic energy love luwoo comeback ages haechan jealous mark jungwoo relationship taeil vibing lucas confused love group crackheads p trio everything asked,2020-10-15
1572,even sun moon mark debut 1 time lol,2020-10-15
1573,lucas realized problem lucas hahahs trust even know problem said ㅋㅋㅋㅋㅋ,2020-10-15
1575,crack episode sun moon,2020-10-15
1576,lucas looks tan next jungwoo melanin king right,2020-10-15
1577,mark say level disrespect gets currently hyung makes prospect aged friends worrisome idea,2020-10-15
1578,one literally one moon taeil third wheel fifth wheel epi,2020-10-15
1579,waiting chaotic 00 liners sun moon episode,2020-10-15
1581,hold sec luwoo n markhyuck sailing ㅠㅠ,2020-10-15
1582,like lucas see problem first,2020-10-15
1583,random love,2020-10-15
1585,ok bias one vid,2020-10-15
1586,episode gave life taeil jungwoo lucas mark haechan also winwin yuta appear episodes yet nahh mind lol,2020-10-15
1588,nowhere sun moon became counseling show,2020-10-15
1589,making things complicated,2020-10-15
1590,summer fight part,2020-10-15
1591,filmed moon sun,2020-10-15
1592,jungwoo definitely missed lucas heh heh leaves mark yuta haechan,2020-10-15
1594,episode totally looks like taeil counselling time luwoo got together 2 yrs break markhyuck understand relationship,2020-10-15
1596,one understand anything lost,2020-10-15
1597,funny taeil haechan cut tell leave lmaooooooo,2020-10-15
1598,haechan one drunk friend party talks lot asks lot irrelevant questions others thinks talking world changing topics,2020-10-15
1599,dont know feel feel tension haechan mark think haechan feel kinda hurt always claim mark soulmate never hear mark hyuck juat move lot hyung,2020-10-15
1603,0 22 love dy unbothered sun moon antics winwin finds entertaining mork cracking lucas amused jungwoo eager join shenanigans,2020-10-15
1604,haechan soo cutee little head tilts giggles akdjajfjkakf,2020-10-15
1605,please yuwin next episodeee,2020-10-15
1606,video started yet already flexing voices get mariah careys,2020-10-15
1607,3 14 _there go yall haechan said it_,2020-10-15
1609,luwoo heart long,2020-10-15
1610,shit made head hurt,2020-10-15
1611,song end,2020-10-15
1613,5 20 way taeil immediately rejected mark friend knows gives permission mark johnny ask annoy hell,2020-10-15
1614,lucas giggling laughing like giant baby awww realised problem minutes later poor haechan actually tried make use issue drop formalities mark lol mark know fucked agree dream members call without hyung hahahaha,2020-10-15
1616,mark calls jungwoo using hyung haechan confused mark literally mark haechan continue argue segment finished lol,2020-10-15
1618,literally lucas jungwoo clingy,2020-10-15
1619,already summer korea feel like seeing summer fight rn,2020-10-15
1620,rejected 95line friend many times mark wanted friends jungwoo huh lmao,2020-10-15
1621,sun kinda looks like sun teletubbies tho,2020-10-15
1624,love jungwoo lucas mark wise comment friends based year number nice jungwoo like none matters haha,2020-10-15
1625,taeil kaseyo falling chair channeled haechan,2020-10-15
1627,already confused age system episode got confused luwoomark trio funny,2020-10-15
1629,funny mark really like jungwoo,2020-10-15
1631,lucas leg resting jungwoo leg luwoo,2020-10-15
1632,happy luwoo back love jungwoo lucas together,2020-10-15
1633,think lucas lucas normal,2020-10-15
1635,legend says still sitting couch day,2020-10-15
1636,whoa episode shows nct another meaning neo conflict technology,2020-10-15
1638,mark haechan cute,2020-10-15
1639,jungwoo lucas,2020-10-15
1640,luwoo interaction waiting specially luwoo shippers,2020-10-15
1641,haechan mark thought soulmates renjun left comment,2020-10-15
1642,lucas jungwoo cutest,2020-10-15
1643,luwoo comebackk lucas casually laying leg jungwoo huhu,2020-10-15
1644,luwoo ship yet dead huhu miss,2020-10-15
1645,haechan always savage hyungs,2020-10-15
1647,episode short luwoo markhyuck soulmates taeil like neomu lonely,2020-10-15
1648,mark want haechan age cuz hell gonna break loose ya kno scared lol maintain hyung dongsaeng relationship still boundaries cannot cross mean look haechan taeil age gap haechan still anyways scary,2020-10-15
1649,markhyuck soulmates ㅎㅎㅎ,2020-10-15
1650,lucas cute,2020-10-15
1651,2 55 taeil expression screaming im old,2020-10-15
1653,jungwoo wanting leave couch mood hahah,2020-10-15
1654,mark become age friends taeiĺ well taeil want mark saying possible,2020-10-15
1656,serious conversation discussed sun moon lol,2020-10-15
1657,love entire video 5 sun moon loud 5 l e v e 90 arguing age,2020-10-15
1659,someone tell taeil brain less 45 secs sky pong pong hahahah sucha cutie,2020-10-15
1660,jungwoo looks mature days,2020-10-15
1661,okay totally feel gemini energy introduction haechan taeil gemini kings,2020-10-15
1662,love haechan little one w annoying funny,2020-10-15
1663,haechan still upset literally asked mark hearts feel cuteeee,2020-10-15
1665,honestly stanning nct best decision ever,2020-10-15
1666,3 13 thought soulmates donghyuck oh gosh,2020-10-15
1667,im frustrated watching aajhsk,2020-10-15
1668,luwoo back,2020-10-15
1669,sun moon tells leave jungwoo lucas peace signnnnn,2020-10-15
1670,sun moon please colab x nct dream,2020-10-15
1671,johaaa nct dreamm,2020-10-15
1673,leadder welcome back nct dream,2020-10-15
1674,familyyyy,2020-10-15
1675,three hours late huhuhuu,2020-10-15
1676,omg markhyuck soulmates whole life,2020-10-15
1677,haechan mark tom jerry,2020-10-15
1681,want say guys making taeil fifth wheel lmao,2020-10-15
1682,one haechan maths birthdays,2020-10-15
1683,god sometimes forget jungwoo age,2020-10-15
1684,luwoo pda markhyuck bickering taeil hyung confused get,2020-10-15
1687,markhyuck sailing rest peace already,2020-10-15
1688,korea age important part relationship usually people age call friends even one year old different different title call use honorifics every time talk unless close keep hierarchy friends course get close together also get along like friends age reason haechan feels resentful,2020-10-15
1689,luwoo crumbs,2020-10-15
1690,luwoo crumbs,2020-10-15
1691,deadass fascinated quick haechan spoke,2020-10-15
1692,luwoo back,2020-10-15
1695,way turned haechan mark debate quickly,2020-10-15
1696,missed lucas jungwoo together,2020-10-15
1697,three funny together lucas cute,2020-10-15
1698,jungwoo conclusion taeil please leave,2020-10-15
1699,0 53 mark slapping grabbing butt lmao,2020-10-15
1703,another eps mark rejecting haechan full sun lets get mark give love anyone else lets make whoever hurt regret,2020-10-15
1704,lee donghyuck rejected mark lee haechanie need call hyung okay ㅋㅋㅋ,2020-10-15
1705,love literally argued age formality 6 minutes left,2020-10-15
1706,age things hard head got like trying understand system,2020-10-15
1707,haechan really wants age friend mark,2020-10-15
1708,mean totally understand haechan would jealous mark come man look cute face let wants,2020-10-15
1709,halfway sitting like even happening subs helping lmao,2020-10-15
1711,luwoo comeback omg gag couple,2020-10-15
1712,5 41 think smell jealous person know mean,2020-10-15
1713,everyone talking lucas jungwoo touching thighs,2020-10-15
1714,feel like haechan put 100 seriousness episode,2020-10-15
1715,lucas birthday 25 january 27 january,2020-10-15
1716,taeil saying legendary lets get 00 41 haechan sounding like math teacher 2 33 mark doubt rapper 3 22 jungwoo habit putting someone else leg 3 34 lucas finally facing reality lol 3 47 birth year issue complicated weekly assignment dude episode,2020-10-15
1717,winwin enjoying drama,2020-10-15
1718,2 45 taeil reaction ahaha,2020-10-15
1719,mark knows digging hole look face throughout video funny poor haechan wants marks top pick,2020-10-15
1721,6 14 luwoo couple strikes nctzens need luwoo couple,2020-10-15
1722,jeez eyes pretty,2020-10-15
1723,haechan say mark soulmates,2020-10-15
1724,let film guys leaving first come back priorities,2020-10-15
1726,mark hypocrite haechan thought soulmates taeil escalating conflict lucas,2020-10-15
1727,best sun moon episode lol,2020-10-15
1729,make video fighting formalities,2020-10-15
1733,love seeing nct bickering please need,2020-10-15
1734,lucas staying silent first half idea arguing skdhsksjsksjslskla,2020-10-15
1735,love way members reacted loud intro,2020-10-15
1736,mark okay friend elder hyung okay haechan turn hahahaha,2020-10-15
1737,jungwoo pretty,2020-10-15
1739,winwin watching soooo cute supportive,2020-10-15
1740,back 2018 even already close jungwoo calm shy around lucas wilding love see,2020-10-15
1741,sun moon probably recorded one day two yet haechan taeil know views go future teller kings,2020-10-15
1743,haechan call mark call minhyung,2020-10-15
1744,hey jungwoo born year let friend hehehe,2020-10-15
1748,markhyuck autumn fight,2020-10-15
1749,feel like really witnessed real peel mark part haechan hahahaha,2020-10-15
1750,ti going decide 1998 lucas call mark hyung hc lc kunfused 4 31,2020-10-15
1751,want trio live,2020-10-15
1752,haechan acts like jealous boyfriend lmaooooo markhyuck heart swelling,2020-10-15
1754,jungwoo collecting 99 liners,2020-10-15
1756,jungwoo age,2020-10-15
1759,omggg trio funny amazing really liked haechan asked mark also call jus mark mark like always ask taeil like jus say accept haechan,2020-10-15
1762,luwoo era 2 yearsss,2020-10-15
1763,sm giving u idea markhyuck soulmate content nct daily,2020-10-15
1764,anyone talking luwoo literally missed ship much neomu happy see together,2020-10-15
1765,mark daymm loud ahahahahahhaha whole venue could listen lol cutie excited time,2020-10-15
1767,whole episode luwoo making comeback 2 years cuties jungwoo laughing almost everytime lucas speaks lucas leg jungwoo legs think like markhyuck acting like one married couple bickers lot bit complicated relationship haechan bringing back thought soulmates meanwhile taeil taeil yes 5th wheeling forgotten member noticed winwin watching first think winwin mark lucas came sun moon twice wonder others go twice,2020-10-15
1769,like plot hole nct,2020-10-15
1770,luwoo shipper feeling,2020-10-15
1771,confusing even get solution,2020-10-15
1772,one taeil going crazy hoping jump jump sky pong pong let get,2020-10-15
1774,jungwoo lovely man hope happiness health always 3,2020-10-15
1775,haechan using sun moon mark agenda even mad go get want boy rooting,2020-10-15
1776,second time lucas mark appeared sun moon,2020-10-15
1778,taeil haechan leave jungwoo,2020-10-15
1779,finallllyyyyyy luwoo moments waiting,2020-10-15
1780,luwoo heart touched thia,2020-10-15
1781,jungwoo getting funnier funnier day day whole mood,2020-10-15
1782,much mathematics process,2020-10-15
1783,lol topic suddenly bacame complicated expression lucas lmao,2020-10-15
1785,think send new sofa sun moon show looks like comfortable sitting,2020-10-15
1786,even bother leave,2020-10-15
1787,first watch surely made dizzy born early years could considered hyungs lucas born 25th january mark could friends jungwoo lucas call hyungs rewatched ah mark jungwoo allowed friends chose born 1998 lucas call hyungs fuck happened supposed ask feel nct 2020 like asked others hahahahaaa also luwoo heart aaaaaa,2020-10-15
1791,summary korean members trying sort age issues foreign swaggers jungwoo love age care man foreigner lucas voice meanwhile mark haechan still call hyung,2020-10-15
1792,concern funny better ask chenji,2020-10-15
1793,let agree confusing episode sun moon,2020-10-15
1795,like episode think,2020-10-15
1796,age things weird bc country nothing like calling someone friend nothing age without kpop know anything,2020-10-15
1797,damn haechannie refuses let mark decision funny,2020-10-15
1799,mark friends jungwoo also mark want join 95l lmao mark lee,2020-10-15
